person_id,gr9_fall_math,gr9_fall_sci,gr9_fall_eng,gr9_fall_hist,gr9_spring_math,gr9_spring_sci,gr9_spring_eng,gr9_spring_hist,gr10_fall_math,gr10_fall_sci,gr10_fall_eng,gr10_fall_hist,gr10_spring_math,gr10_spring_sci,gr10_spring_eng,gr10_spring_hist
9867,B,,F,A,D,,B,,D,,A,C,A,A,,A
9868,B,F,,D,A,,B,,B,B,,B,F,D,B,B
9869,F,A,,A,D,D,,B,B,,A,,,B,A,A
9870,F,A,A,B,,,A,A,B,B,A,B,B,A,A,A
9873,A,D,D,,D,,B,D,D,F,A,D,C,F,D,A
9880,F,,,A,,C,A,D,A,A,C,A,D,,,D
9884,A,A,A,F,A,D,A,A,,A,A,A,,A,B,B
9885,,A,A,D,D,A,,B,D,D,F,,,A,,C
9887,B,B,F,D,D,,F,B,F,B,,,D,A,,A
9888,A,A,,F,,F,A,,,,A,B,,B,C,A
9894,A,A,A,A,D,A,B,B,A,B,B,B,B,A,A,
9895,,F,A,A,D,B,A,B,F,,,D,D,,D,
9898,A,A,B,A,A,D,A,D,B,A,A,C,A,B,B,A
9899,A,B,D,D,B,C,A,A,D,B,C,,D,,A,D
9901,A,A,A,B,A,B,A,B,B,,F,A,B,A,A,B
9902,,B,C,A,,B,B,A,A,A,,A,D,D,,A
9905,B,A,D,,A,B,D,D,A,B,A,D,B,B,A,A
9906,F,,D,,D,,D,,B,,D,B,,B,A,D
9907,D,D,B,B,A,D,A,F,,A,A,D,D,B,A,
9909,A,,C,D,D,A,A,A,A,A,,F,,D,D,B
9910,B,B,D,A,A,D,D,B,D,A,A,A,A,F,D,A
9911,B,D,D,B,A,A,A,B,B,A,,,A,A,D,A
9913,,D,,A,A,A,D,,,C,D,,A,A,B,B
9914,A,D,A,C,F,A,D,D,A,B,D,,A,D,D,
9915,D,A,D,B,B,D,A,A,B,,B,,B,A,B,
9916,A,D,A,A,A,A,D,A,D,,D,,B,A,,D
9917,,B,F,A,A,A,A,D,A,D,,B,A,A,,A
9919,A,,D,D,A,D,A,B,B,A,A,D,A,A,D,B
9920,D,D,,,A,C,B,A,A,A,A,,,A,,D
9922,A,A,A,A,A,B,A,D,A,A,A,B,B,A,D,A
9924,D,A,A,D,A,A,B,B,,A,A,A,A,D,A,A
9927,F,A,,,A,A,A,A,A,,B,A,D,A,A,A
9928,A,,A,A,A,B,,,F,A,B,F,A,B,A,
9930,A,A,A,A,,D,F,,A,,A,B,F,A,A,B
9931,C,,A,D,B,A,A,,F,,B,D,,D,B,A
9932,B,B,D,D,A,D,D,B,A,A,,D,A,A,D,D
9933,D,D,,A,A,,,A,A,C,D,A,,A,A,D
9934,A,,A,B,D,A,,A,D,,,A,F,B,C,A
9936,,B,A,,,B,A,,B,A,D,D,F,B,D,F
9939,A,A,,D,,D,A,A,A,A,A,,A,A,D,D
9943,A,A,A,A,B,,F,D,A,D,,A,A,A,D,
9944,F,A,D,A,D,A,,,D,D,B,A,A,F,A,A
9945,A,,,,D,B,B,D,A,F,F,B,A,D,B,
9947,,D,D,A,A,D,A,,,,D,B,F,A,A,A
9950,B,A,A,B,,,F,F,,D,D,,D,A,D,A
9953,,A,,B,,,,B,D,B,B,,D,,D,B
9954,A,D,B,A,,B,,,D,D,D,D,C,F,A,B
9955,,,D,F,D,D,B,A,A,A,A,F,A,,A,A
9958,,A,,,A,,D,A,B,B,A,A,A,B,A,
9962,B,A,B,B,A,B,D,A,A,,B,A,B,B,,D
9964,B,B,,B,A,A,A,A,D,D,,A,A,,D,A
9965,D,A,A,A,D,B,B,A,C,F,D,B,A,,,F
9967,A,A,A,A,A,D,A,A,A,A,D,,A,D,B,A
9969,A,,F,A,B,A,F,A,A,A,,D,A,D,F,F
9970,B,,D,A,B,,A,F,A,B,D,D,D,A,,D
9971,D,A,A,A,,B,B,A,A,D,A,D,B,D,F,A
9972,D,,B,D,A,A,D,,,D,B,A,D,D,,A
9974,A,D,D,D,F,B,,A,A,A,D,D,D,D,D,A
9975,B,B,,A,F,,D,A,A,,A,A,B,A,D,A
9977,B,A,A,B,B,A,B,D,A,F,D,B,A,B,A,A
9978,,A,B,A,B,,,A,,B,F,D,A,,B,D
9979,A,C,B,A,D,D,A,D,,,A,,B,,,D
9980,D,A,B,,A,D,D,A,B,A,B,,D,B,,B
9981,,B,A,D,A,A,A,B,,,A,A,D,B,A,A
9982,F,,,F,B,B,D,A,F,A,A,A,A,,A,A
9984,D,D,,A,D,,B,D,A,,A,A,B,A,D,A
9985,B,D,D,,D,B,,A,B,F,B,F,F,A,A,A
9986,F,,B,A,B,A,D,B,A,A,,D,A,A,B,A
9987,B,D,,A,,A,A,D,A,F,A,A,D,,A,B
9988,F,A,A,,A,B,F,A,F,B,B,B,A,D,A,F
9992,F,,B,,,B,A,,D,A,A,,,F,A,A
9994,D,C,D,D,A,,A,A,A,B,,B,B,,A,
9995,A,A,B,D,B,D,F,A,A,B,A,A,D,D,A,A
9996,A,B,A,A,F,A,A,D,D,D,,D,D,,A,C
9997,A,A,D,,D,A,A,D,D,B,A,,,B,A,A
9998,,A,A,A,,A,A,A,B,,A,A,A,D,D,F
9999,A,,A,A,A,A,A,A,B,D,D,,,A,D,A
10001,A,A,A,,A,D,A,A,F,C,B,A,D,A,,B
10003,A,B,,A,D,A,B,A,,D,A,A,A,D,,B
10004,A,,A,D,A,A,D,A,B,A,A,B,A,A,D,
10005,,A,B,F,A,A,A,A,D,D,D,B,,B,C,F
10006,F,F,A,,B,,B,B,D,,D,B,B,D,A,
10007,A,D,A,A,A,A,B,A,B,A,B,A,A,A,D,A
10011,A,A,D,F,,B,A,A,,,A,D,C,A,D,B
10017,B,B,A,,A,A,C,A,,D,B,,B,D,D,B
10018,B,,D,D,,D,A,D,D,B,A,B,F,A,A,D
10020,,A,D,F,D,B,A,D,A,B,A,D,B,,B,D
10021,A,A,D,D,,D,B,A,B,A,D,D,,A,A,A
10023,,A,B,D,A,F,A,B,,B,,A,B,D,A,A
10028,A,B,D,A,,,A,A,,A,A,D,B,A,B,
10029,A,,F,,,B,A,,D,A,B,B,B,,,D
10031,B,F,F,A,C,B,,,D,D,A,A,D,A,D,A
10034,,A,B,B,B,,A,A,D,B,A,,B,A,A,A
10036,D,B,B,B,B,D,,,A,A,A,A,F,,D,
10037,D,A,A,B,D,,D,B,A,,A,A,D,,C,
10039,D,A,D,,,A,B,B,B,,D,,B,,A,B
10040,A,,A,,F,B,,D,A,,C,D,A,,D,
10041,B,,B,F,,A,A,D,,B,D,D,A,D,A,D
10042,,F,A,D,D,,A,D,,A,,B,A,A,D,
10044,A,A,A,A,,B,D,A,,A,,A,B,D,,
10045,F,,,A,B,A,A,F,A,B,F,D,B,A,A,A
10046,B,D,D,,D,A,D,B,D,D,A,A,,D,,
10047,A,A,,A,,B,A,A,A,,A,A,F,,A,B
10049,A,D,,,D,D,A,B,,B,A,,A,A,A,A
10052,A,,,A,A,D,A,B,F,A,A,A,,,,B
10055,D,F,A,A,A,A,A,A,,,D,,B,A,B,
10056,A,A,B,A,A,B,A,,A,B,B,B,B,B,,A
10057,D,B,,F,A,D,D,,A,B,A,D,D,,B,A
10060,A,D,,D,B,A,A,B,A,A,C,,A,,A,A
10062,A,B,D,,A,A,D,A,C,,,,,D,B,D
10064,,D,A,F,A,,,A,B,,,B,B,A,A,
10065,A,A,F,,A,F,A,,D,B,,F,,D,A,
10074,D,B,A,A,,B,D,A,D,,D,C,A,A,,C
10075,F,B,D,D,D,A,C,D,,F,B,B,A,D,B,A
10078,,A,B,B,D,C,A,B,,A,,,A,B,,B
10080,B,D,A,B,D,B,D,B,A,B,B,,F,D,F,F
10084,,A,F,B,,B,,D,A,D,A,B,A,D,F,D
10085,,F,B,D,A,A,C,,A,A,B,D,C,,A,C
10089,B,,A,B,B,D,A,A,A,A,D,D,A,A,D,A
10093,A,A,A,A,D,,A,B,B,,A,,B,,D,
10095,B,B,A,,A,A,A,A,A,A,D,,,A,,D
10097,D,F,A,D,A,,D,B,A,D,F,D,,,D,D
10098,B,A,A,A,B,F,B,D,,D,F,,D,D,A,D
10100,B,,A,B,,A,A,D,,,D,A,,A,D,A
10101,A,,D,D,D,D,A,B,B,B,A,,A,F,A,A
10103,D,B,,A,A,D,A,,A,B,,,A,F,A,A
10104,A,,D,,A,A,A,A,,D,A,,D,D,B,A
10107,A,C,A,D,,B,B,F,B,,B,A,D,A,D,B
10109,A,A,,A,D,B,,D,,A,,,,A,A,A
10110,B,A,D,D,A,A,B,,,D,D,D,A,F,,A
10111,,D,,A,F,A,F,A,A,,C,D,,A,B,D
10112,A,,A,B,C,F,C,A,,,B,B,,B,A,A
10113,A,A,D,D,D,B,,,,B,A,A,A,A,A,
10115,D,D,F,A,A,,D,,B,A,B,,,D,D,A
10116,D,A,,B,D,A,D,A,,D,A,,B,A,,
10118,,A,B,,A,A,,,,,A,,B,A,,A
10121,,A,A,F,D,A,A,A,A,D,A,A,B,A,D,B
10123,D,,A,D,A,A,A,A,D,B,F,A,A,,B,A
10124,D,A,F,F,B,F,,A,F,,D,A,A,D,B,A
10125,B,C,D,,B,A,A,A,,A,B,D,,F,,B
10126,A,D,B,A,,B,A,,B,B,A,D,A,A,,
10128,F,A,D,D,B,D,A,D,A,A,A,B,F,A,D,A
10130,F,A,D,A,A,,D,D,,A,B,B,A,B,D,D
10131,,B,A,A,F,D,B,A,,A,A,D,B,A,A,B
10143,B,B,,D,A,B,A,A,D,,A,A,A,A,D,A
10144,A,,B,,B,A,,B,,A,D,B,B,F,A,F
10145,,A,A,A,A,C,,D,A,A,A,A,B,,,A
10146,D,,A,,A,,,B,A,F,C,D,A,F,,A
10147,D,B,B,,A,A,A,B,B,D,A,A,B,,D,
10148,A,,F,A,A,A,A,B,B,A,A,D,,B,A,B
10149,B,B,F,B,,D,A,A,A,A,,B,A,B,C,
10150,A,A,,D,D,D,D,D,D,,,D,A,D,A,
10151,D,D,,B,D,D,A,D,D,B,A,,A,D,,A
10153,D,D,D,A,A,D,D,D,A,D,A,F,A,,A,D
10155,A,F,,A,D,A,A,D,A,,A,,C,B,A,A
10157,A,B,B,B,F,A,B,D,D,A,D,B,A,A,,D
10159,,B,B,B,A,A,D,A,A,B,A,A,,B,,
10160,,A,,,D,,D,,A,,A,A,B,A,A,B
10161,F,D,B,B,B,,D,F,,D,B,B,A,D,A,D
10164,A,A,A,A,A,A,,D,A,A,B,D,B,A,D,D
10165,A,A,A,,A,B,A,A,F,B,A,B,D,A,,A
10166,D,D,B,,A,A,D,A,A,D,A,,,A,A,D
10168,D,A,A,A,,A,A,B,A,B,,A,A,B,,
10169,D,B,D,,B,A,B,F,D,B,A,A,C,A,A,C
10170,A,,,B,B,D,A,B,,,D,A,A,A,D,D
10175,B,A,A,B,D,A,D,A,,A,,D,A,D,B,F
10176,A,A,,D,B,B,D,B,,B,,D,D,D,B,A
10178,A,D,,A,A,D,A,B,D,D,A,D,,D,A,B
10180,D,A,B,C,D,F,,D,A,A,D,D,D,B,A,D
10182,,D,B,,D,A,F,A,C,A,A,A,A,B,D,D
10184,A,A,A,A,B,A,A,D,B,A,A,D,D,,,B
10188,B,A,D,A,A,F,A,B,A,,A,A,,A,B,D
10192,D,B,A,A,F,A,A,A,A,A,A,F,A,,D,F
10193,A,F,F,D,A,,D,,A,F,A,C,B,B,B,A
10194,A,,,D,,B,,D,D,A,D,A,B,,,A
10196,D,F,D,D,,A,B,D,B,F,A,,C,F,D,C
10197,A,A,A,D,A,D,A,A,,C,A,B,B,A,A,
10199,A,D,D,A,B,A,A,A,A,A,D,A,D,A,,B
10204,A,B,B,A,A,B,,A,C,B,B,A,F,A,A,D
10205,B,A,,D,A,A,B,D,D,,D,F,D,,B,A
10208,F,B,B,B,B,,B,B,,A,,,A,,B,A
10209,F,A,B,A,,F,,D,,D,,D,A,B,D,A
10211,,A,A,A,B,A,,A,,A,A,,F,A,,D
10212,A,,A,A,D,B,D,B,A,C,D,A,A,A,F,A
10215,F,D,A,A,A,D,F,B,A,,A,F,A,A,A,A
10216,A,F,B,A,D,D,B,B,A,,C,A,D,A,D,D
10217,,B,B,F,B,B,,D,,A,D,B,A,C,B,
10218,D,A,A,A,B,B,,D,A,A,B,B,A,,D,A
10219,B,A,A,A,,A,A,,A,A,,D,B,B,B,F
10220,B,A,,D,B,D,A,,D,A,A,D,,,D,
10222,,B,A,B,F,F,D,B,D,A,D,D,F,A,D,D
10224,A,B,A,D,B,D,A,A,A,,,F,A,,D,D
10231,D,A,A,,A,D,A,D,B,A,A,A,D,A,F,D
10233,F,A,,B,D,D,,F,A,F,A,D,B,,D,A
10234,B,F,B,B,,C,A,,,A,A,,,D,A,A
10237,C,A,B,B,A,A,A,D,,,A,A,B,B,D,A
10239,,,A,F,,A,D,A,B,A,B,A,A,D,B,A
10240,C,A,D,A,A,A,A,B,A,F,A,A,B,A,A,
10242,,A,,B,D,B,,D,B,D,B,A,A,A,C,D
10244,C,,,A,D,D,D,,B,A,D,A,B,D,F,A
10245,B,A,,A,,A,B,A,A,A,B,D,B,A,,D
10247,D,A,B,A,B,A,A,D,,A,A,B,A,,,A
10248,D,,D,,A,C,,A,,,A,,,B,A,
10249,,A,A,B,A,A,A,B,D,A,A,A,A,D,D,A
10250,A,A,,D,A,,A,A,,D,A,A,D,A,D,A
10251,,D,B,D,D,D,,,B,A,B,A,F,D,A,B
10252,A,A,A,D,A,A,,A,,,D,,,A,,B
10253,,,D,B,A,B,D,F,A,D,A,D,A,A,C,C
10254,,A,A,A,,A,A,B,B,A,B,,D,D,A,A
10255,D,A,,,D,A,A,A,,A,A,,A,D,D,
10257,A,A,A,A,D,A,D,D,D,D,B,B,A,,A,
10258,,B,D,D,B,D,A,B,A,D,,,D,D,A,B
10259,D,A,,D,,A,A,B,A,B,,A,B,A,A,A
10260,D,F,A,B,A,A,A,A,,A,A,A,D,D,D,D
10263,,A,A,A,B,,D,,,D,B,D,A,,A,A
10264,A,A,D,A,D,A,D,C,,A,D,A,A,,,A
10265,,A,B,A,B,,D,A,B,A,F,F,D,A,A,B
10266,B,,,A,A,,A,A,D,F,A,,D,A,B,
10267,A,A,,B,D,,F,A,B,,A,A,,B,B,B
10268,A,,A,B,F,,,C,B,A,,A,D,D,C,D
10269,B,D,,A,A,,A,D,,B,,D,D,D,A,A
10272,A,A,A,D,D,B,A,A,F,D,A,D,,,D,
10273,A,B,,B,,A,A,A,D,A,A,,,A,A,B
10274,A,A,,A,A,B,,C,,B,A,A,A,,F,A
10275,,A,B,B,B,A,A,B,D,D,D,D,A,D,A,
10276,A,D,B,A,D,D,B,D,F,A,B,A,A,D,F,
10278,B,D,A,A,D,A,D,D,A,D,F,A,A,A,A,
10284,B,C,,A,,B,A,D,A,B,,D,F,D,D,A
10285,A,D,B,D,A,B,F,D,A,,A,A,B,,D,A
10286,A,,,A,B,B,D,,D,D,D,D,D,D,B,
10287,A,D,A,C,A,D,B,B,B,,,D,A,F,,B
10289,,A,A,,A,B,A,D,F,B,,B,A,F,B,B
10293,A,A,A,,D,D,A,A,,A,A,C,A,B,B,A
10295,,A,D,D,A,A,A,B,,B,,A,B,B,B,A
10298,,D,,B,,A,A,A,D,D,,A,A,A,,D
10299,B,A,A,,B,D,F,B,,,F,A,A,A,,B
10301,B,,B,A,D,A,B,,A,B,A,A,,,A,C
10302,A,B,A,B,A,B,,,A,A,,B,B,A,A,A
10303,B,A,F,C,D,F,B,A,A,B,D,D,B,D,,A
10305,,A,C,A,,B,A,D,D,D,D,,D,A,B,A
10308,,D,A,A,D,B,,C,D,A,,B,,A,F,A
10309,A,D,,B,C,D,,B,B,F,A,F,A,B,B,
10310,A,A,A,,A,F,B,A,,B,A,,B,,A,B
10312,A,,D,B,,,A,B,B,D,B,D,A,A,,F
10315,F,A,A,D,B,,A,A,C,,D,A,,B,A,A
10319,A,D,,A,,,F,B,,A,,B,A,D,A,B
10320,D,D,A,D,A,A,A,A,A,,A,A,D,,A,A
10323,A,D,B,D,D,,A,D,A,A,A,,,D,,
10324,A,A,F,F,A,A,B,D,B,A,A,A,F,,A,D
10326,D,,B,D,,D,A,,F,B,A,B,D,A,F,A
10328,,A,D,D,D,A,,,,,B,B,,B,B,A
10331,A,A,A,B,,,,A,A,D,B,D,A,A,A,A
10333,B,A,C,A,A,A,A,B,,A,B,,A,A,F,
10334,A,,A,D,,B,D,A,B,A,D,A,A,A,,A
10336,A,D,B,A,F,D,B,B,,,A,B,A,A,A,A
10339,D,D,A,,D,A,A,B,D,B,,A,,D,B,D
10340,B,D,B,A,A,A,D,F,,D,B,A,D,A,A,F
10341,D,D,,D,A,D,D,A,B,F,,B,A,F,,D
10342,A,C,D,D,D,F,A,D,F,,D,A,D,,A,D
10343,A,D,A,A,A,,A,,A,A,D,C,A,,,B
10344,,,C,A,A,D,,A,A,A,,A,A,A,D,A
10345,A,,D,B,,,,,A,B,D,B,B,,B,B
10346,,A,A,B,A,,B,A,D,F,,A,B,F,D,
10348,,,A,B,A,,A,B,B,A,,A,A,D,B,A
10350,,A,,A,A,B,B,B,,A,B,,,A,D,A
10353,B,A,,A,,B,A,D,D,A,A,B,D,,A,A
10354,A,B,A,B,A,D,D,D,B,A,,A,A,A,,F
10355,A,,B,A,A,,,B,D,D,,,,A,A,D
10357,D,D,,B,,A,A,D,A,F,A,B,A,,B,A
10360,B,A,A,D,D,,F,F,A,B,B,,D,A,A,D
10361,A,A,,B,B,A,B,A,A,A,A,A,D,D,A,A
10363,A,F,,D,A,B,C,A,A,A,A,A,,A,A,A
10364,,F,B,D,B,,A,A,,,D,A,A,D,A,
10365,A,A,A,D,D,A,D,D,,,A,A,A,A,D,B
10366,D,B,D,D,A,B,F,D,A,,A,A,B,A,A,A
10368,,B,F,,B,B,A,D,A,D,,A,,D,B,B
10369,,F,A,B,A,B,D,A,A,A,B,A,B,F,A,B
10370,D,,D,D,A,B,D,F,A,A,A,A,,D,A,A
10372,F,,C,B,F,D,,A,A,A,D,A,D,A,,A
10373,,B,A,,A,,,D,A,F,D,D,D,A,D,
10374,D,,D,,,,F,D,A,,,,A,A,D,A
10376,A,B,D,A,B,D,A,A,B,B,A,D,D,B,A,A
10377,,,F,B,B,A,B,,B,,A,A,D,,D,D
10379,,D,A,,A,D,B,B,C,A,,D,,,,A
10381,,A,B,A,B,A,B,D,,B,D,A,D,F,A,D
10382,B,B,A,A,A,B,A,B,B,D,A,A,A,F,,
10383,D,A,B,B,A,,A,B,A,A,D,D,A,D,A,A
10385,A,A,B,,A,D,D,D,A,D,A,A,A,B,A,A
10386,B,A,A,B,A,A,D,F,A,A,,B,A,D,A,D
10387,D,B,,D,D,D,C,,A,D,A,A,A,B,A,F
10389,B,D,A,A,A,F,,F,D,F,,,A,,F,D
10391,F,A,A,A,,A,F,A,F,,D,D,B,A,A,F
10392,D,A,,D,A,D,,A,A,D,B,D,B,A,,
10394,A,A,,A,A,B,F,B,F,A,F,B,D,B,A,B
10396,F,,D,A,D,C,A,A,B,B,,D,A,A,,A
10398,A,A,A,A,A,B,,B,A,A,A,D,A,B,,D
10400,A,,,D,A,A,A,F,D,D,A,A,A,D,B,A
10401,D,A,A,B,D,,D,D,A,,B,,D,D,,A
10402,F,,B,B,B,F,,A,A,A,A,A,,D,B,
10403,A,F,,A,,B,D,D,A,A,C,A,A,D,,A
10407,,A,A,,A,D,,A,A,F,B,F,A,D,A,D
10410,D,A,D,D,A,A,B,A,,B,D,,F,B,A,A
10411,D,A,B,,A,F,A,D,F,A,D,B,D,,,
10413,A,A,,B,,B,,A,D,,A,,A,D,B,A
10414,,A,,A,A,D,D,A,,B,D,D,D,D,,A
10417,B,D,B,,D,A,B,,A,A,A,B,D,B,D,A
10418,,D,A,D,,D,D,,A,A,A,B,,A,,A
10421,B,D,B,B,B,,D,F,A,A,A,D,B,,A,A
10423,B,B,A,C,A,A,A,A,A,B,B,A,A,D,D,A
10424,A,B,A,,F,,B,D,A,,A,D,D,A,,
10425,A,A,A,,A,,D,B,A,B,B,C,,,B,B
10427,F,B,B,D,,,A,D,,B,,,A,A,A,A
10429,,D,A,A,D,A,A,F,,D,C,A,B,A,F,C
10431,A,,D,,A,C,B,B,,D,A,A,B,B,,B
10433,A,B,A,B,A,A,,A,B,B,F,A,D,D,B,D
10435,,F,A,,A,A,A,,D,,,A,A,A,A,C
10436,A,D,,B,A,A,D,D,D,A,D,A,B,A,,A
10437,A,,,F,D,A,B,B,,B,A,D,,D,A,D
10439,B,F,B,A,,D,A,,,,,D,A,A,D,D
10443,A,,A,B,B,A,A,D,D,D,B,A,B,D,D,
10444,A,B,B,A,A,A,A,B,,D,,B,B,A,,A
10445,B,F,A,A,B,F,D,A,A,F,D,A,A,D,B,A
10448,A,D,D,A,D,,B,A,B,A,B,A,A,B,D,A
10451,B,D,,D,A,B,D,,D,D,D,D,B,A,A,
10453,,F,,A,B,D,A,A,A,A,D,,B,A,D,C
10455,F,A,,B,B,D,D,,C,,A,A,A,D,B,F
10456,A,A,,D,A,D,B,A,D,B,D,A,A,,A,A
10457,D,D,A,A,D,A,A,B,D,A,B,D,A,A,A,D
10458,D,D,D,B,,D,A,F,,B,A,A,A,B,,B
10463,,A,A,D,A,A,,,A,B,D,D,,F,A,
10464,A,,A,,A,F,D,B,,,A,,,B,B,D
10465,A,A,A,A,A,,D,A,D,A,,A,D,D,A,D
10473,A,,A,A,A,A,A,A,D,A,A,,B,,D,A
10480,D,A,D,A,A,,A,A,A,D,,A,A,F,B,D
10481,A,D,,D,B,A,A,D,A,A,D,,D,D,B,
10482,A,A,A,B,A,,B,D,A,A,,A,A,B,,B
10484,B,A,,B,B,A,A,C,F,,,A,A,D,A,
10486,A,A,B,A,D,B,D,D,,A,B,D,D,A,A,A
10487,A,A,A,A,B,D,D,A,A,,F,A,B,A,A,D
10489,,,D,D,F,F,B,,A,C,F,A,A,D,,A
10494,A,B,,,A,B,,A,C,D,C,D,B,D,,A
10495,F,A,,F,B,A,,,A,B,B,A,B,D,,A
10496,B,A,B,A,A,B,,,A,A,,A,B,A,B,D
10498,A,F,A,,,C,D,A,F,A,,D,D,A,B,C
10499,B,B,A,D,A,B,A,,F,A,B,A,B,,A,B
10500,B,A,A,B,B,,D,,A,A,,A,A,B,D,
10502,,C,D,,D,D,A,A,F,D,B,A,D,D,B,A
10503,,,,D,D,,A,,B,A,,A,,A,B,
10504,D,A,A,D,B,A,D,,D,D,A,A,B,,B,A
10505,D,A,A,A,,,D,B,A,B,A,A,A,B,A,B
10506,B,D,B,B,F,A,,A,A,D,B,,A,A,D,A
10508,D,D,D,,D,,A,D,A,D,A,A,B,A,D,D
10509,,B,B,A,B,D,,,A,,F,D,A,D,,
10512,B,B,,,,D,A,,A,A,A,D,,D,A,
10520,A,D,A,B,A,F,C,,,,F,A,A,,F,D
10521,D,D,D,D,A,A,A,F,A,D,B,,A,,,
10523,A,D,F,A,D,A,A,D,A,D,D,A,,A,A,D
10525,,B,B,,A,,B,A,A,D,A,D,A,A,A,A
10526,F,B,B,,D,A,B,A,A,D,B,,A,A,D,
10527,A,A,D,D,D,D,A,A,A,A,D,,B,D,A,D
10530,D,F,,D,A,B,A,D,F,A,D,B,B,B,B,
10531,D,F,B,A,F,D,,C,,A,A,A,D,D,D,D
10532,D,A,,D,A,A,,A,,A,A,F,B,A,B,B
10533,B,,D,D,A,,B,B,B,,B,A,C,,B,
10537,,B,B,C,,,A,D,D,D,B,,A,D,,
10539,,A,D,D,D,A,F,,A,F,D,D,,D,A,D
10540,A,D,A,F,A,A,D,D,D,D,D,A,A,A,A,A
10542,B,,D,A,A,B,A,,A,A,A,,,,A,A
10545,,D,A,C,A,A,A,C,A,B,A,A,B,A,F,B
10546,A,F,D,A,A,A,A,B,,,D,B,A,,D,B
10547,F,A,A,A,F,A,B,D,,,B,D,A,A,A,
10549,D,D,,A,F,B,,A,F,,A,A,A,A,A,A
10552,A,D,,A,A,A,D,A,A,,A,A,A,A,D,B
10553,A,,D,A,,A,A,B,B,A,A,F,A,,A,D
10555,A,A,D,,A,B,A,,D,A,A,D,A,A,D,
10556,A,A,D,D,A,D,A,A,A,B,,,D,D,A,
10560,A,,,,D,,D,A,A,,,,D,A,A,A
10567,,B,D,C,A,,A,B,,,A,A,A,,A,A
10568,B,A,,A,,A,B,B,A,,A,A,B,A,D,B
10570,C,A,,B,A,B,,D,D,,A,B,A,,F,D
10572,,A,,A,A,A,,A,A,,A,D,A,D,A,A
10574,D,F,D,A,A,B,,C,D,D,D,B,B,B,A,
10575,A,A,A,D,B,,D,,A,D,,A,B,B,A,F
10577,A,D,B,A,D,D,A,A,A,A,B,A,D,A,B,A
10579,,,D,,A,A,,D,D,A,,A,A,D,A,A
10581,B,,,D,F,A,D,A,A,A,A,,,D,A,B
10584,A,B,B,D,A,B,A,C,,A,B,,A,A,A,
10586,A,,A,A,A,,D,B,D,C,,A,,B,D,A
10588,D,,,D,A,D,A,B,B,,A,D,D,A,B,A
10591,,B,,A,A,D,D,A,B,,A,B,A,B,,D
10592,,B,F,A,A,A,D,A,D,,B,A,A,B,,
10595,A,,B,D,B,C,D,A,,F,,F,,D,,
10596,F,A,C,F,D,D,D,A,B,A,A,F,A,B,D,A
10597,A,A,A,D,A,A,A,D,A,F,A,A,,A,,A
10598,,,F,A,A,C,,,B,B,D,B,D,A,A,A
10601,,A,A,,,A,,D,B,,F,F,B,D,F,F
10602,,A,,A,,B,,B,A,F,A,,F,B,B,
10603,A,B,D,,B,A,D,D,F,C,,B,D,,A,A
10605,D,A,A,A,B,,,A,B,A,A,,A,A,D,A
10607,A,,A,A,B,A,F,A,A,A,D,A,A,A,F,D
10610,A,,F,A,,D,D,,B,,,C,A,A,,A
10611,D,D,B,B,B,A,D,,D,D,C,A,,,D,D
10612,B,A,A,,B,,C,A,,D,A,A,A,B,,
10613,D,A,D,B,A,D,,,B,A,A,,D,,A,A
10615,A,F,B,A,A,A,A,D,A,D,D,B,,,D,A
10617,B,A,A,A,D,,A,D,D,B,A,B,A,D,D,
10618,D,D,A,,B,A,A,,A,D,B,A,,B,A,A
10619,,F,F,,A,,B,F,A,D,B,A,B,,B,A
10621,B,A,D,A,A,D,A,A,A,D,A,A,,,B,F
10622,B,D,,,,,A,A,B,D,D,D,,A,,A
10623,A,,,A,,F,A,,,B,D,A,,B,,B
10624,A,B,A,B,,,A,B,F,,D,B,,,F,
10625,B,A,A,D,A,F,F,A,B,,F,A,,B,F,
10626,F,A,F,F,A,D,A,D,,A,F,A,,A,B,
10629,,,D,A,B,A,A,A,,A,A,A,D,B,A,A
10630,A,B,B,,F,A,,D,B,A,,,A,,A,
10631,D,B,D,,A,B,A,A,D,,A,,A,A,F,A
10632,A,F,A,C,A,,,A,A,,D,,F,A,D,
10635,D,B,A,,A,F,,,A,,F,D,,B,,F
10637,D,,A,A,A,,A,,A,A,A,A,,A,B,A
10638,A,A,,B,B,D,A,A,B,A,D,B,A,,D,A
10640,D,D,A,B,A,A,C,D,,B,B,A,B,,A,
10641,D,D,,,B,A,B,A,A,D,A,B,B,F,,D
10643,B,B,B,,A,A,,,F,A,B,A,F,D,,
10644,,A,,,,A,D,,,A,F,A,,A,,A
10645,B,B,A,B,D,B,,,D,A,D,,A,D,D,D
10646,A,A,D,,A,A,,A,B,,F,A,A,,D,D
10647,,A,A,A,A,A,A,,B,A,A,D,,B,,
10648,A,F,,F,D,D,A,,A,A,C,D,,F,,A
10653,,A,D,A,B,A,,B,,A,A,A,A,A,D,
10655,,,D,B,A,F,B,D,D,D,A,C,B,D,A,A
10656,D,,A,,A,,A,A,B,A,A,A,D,D,A,A
10657,,B,D,F,A,,D,,B,A,A,A,B,A,B,
10659,C,A,B,A,A,B,D,D,,A,B,,D,D,A,
